username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ole_S_Hansen;2018-09-18 06:05;27;35;"*SAUDI ARABIA IS SAID TO BE COMFORTABLE WITH BRENT OIL ABOVE $80 #oil #OOTT pic.twitter.com/bhyaUK3LHu";;;#oil #OOTT;"1041976616161894400";https://twitter.com/Ole_S_Hansen/status/1041976616161894400
charttec;2018-09-17 09:37;0;0;"Neue Wochenanalyse Brent Oil Future ICE (17.09.2018): https://www. charttec.de/html/analyse_s tart.php …";;;;"1041667531772051457";https://twitter.com/charttec/status/1041667531772051457
josch2012;2018-09-16 10:51;0;0;"Brent Crude Oil Chartanalyse KW37-38/18 - Anstieg erneut an 80$ gescheitert - Ausbruch >80$ oder Rücksetzer < 76$ ?? https:// rohstoff.boersentagebuch.eu/?p=1459";;;;"1041323743719698432";https://twitter.com/josch2012/status/1041323743719698432
PlattsOil;2018-09-12 09:15;33;35;". @HSBC warns lack of spare oil capacity could push Brent #crudeoil to $100/b as bank raises price forecasts for #benchmark through to 2020. Andrew Critchlow ( @baldersdale ) reports: http:// plts.co/Ykdr30lMUU4 pic.twitter.com/mMRWTIH7VS";;@HSBC @baldersdale;#crudeoil #benchmark;"1039849858549596161";https://twitter.com/PlattsOil/status/1039849858549596161
chigrl;2018-09-11 04:36;33;60;"#EmergingMarkets : Crude oil prices in local currency terms #Brent pic.twitter.com/cgoUCCVrDb";;;#EmergingMarkets #Brent;"1039417299491532800";https://twitter.com/chigrl/status/1039417299491532800
LukeGromen;2018-09-04 11:32;41;124;"CNY oil contract hit 14% share of the oil mkt in 4 mths; it took Brent contract 20 yrs to reach the same share. At this pace, it won’t be long until phys reality forces the western narrative on this contract to change. That’ll be an interesting moment. http:// FFTT-LLC.com";;;;"1036985287203868673";https://twitter.com/LukeGromen/status/1036985287203868673
chris1argus;2018-09-04 10:17;16;27;"#Brent crude #oil could revisit its Aug. 15 low of $70.30 a barrel within four weeks, says @Wangtaoreuters #WTI #gas #OOTT #OPEC #Dubai #Saudi #shale #Iran #Iraq https:// tmsnrt.rs/2ozkDWr pic.twitter.com/rGeYp7qdAS";;@Wangtaoreuters;#Brent #oil #WTI #gas #OOTT #OPEC #Dubai #Saudi #shale #Iran #Iraq;"1036966557950332929";https://twitter.com/chris1argus/status/1036966557950332929
chris1argus;2018-09-04 08:31;30;26;"#Brent crude #oil prices "are likely to average close to $70 next year as supply exceeds demand", says @Barclays "We see the risks to this price forecast as skewed to the upside due to geopolitical factors." #OOTT #Iran #Venezuela #Libya #OPEC #Saudi #shale #Texas #Permian #gas pic.twitter.com/2qxTu2n4QU";;@Barclays;#Brent #oil #OOTT #Iran #Venezuela #Libya #OPEC #Saudi #shale #Texas #Permian #gas;"1036939800291553280";https://twitter.com/chris1argus/status/1036939800291553280
Ole_S_Hansen;2018-09-04 07:58;14;25;"Brent and WTI crude #oil on a tear with momentum buyers chasing the market higher. Iran supply risks and Tropical Storm Gordon more than off-setting EM currency weakness and the risk of an imminent trade war escalation pic.twitter.com/EJVQvH7IbY";;;#oil;"1036931425533140993";https://twitter.com/Ole_S_Hansen/status/1036931425533140993
JavierBlas;2018-09-04 05:59;54;62;"Brent crude #oil rises above $79 a barrel as #Iran exports dry up. Last time Brent approached (and surpassed $80 a barrel), Trump started to tweet about #OPEC -- #OOTT";;;#oil #Iran #OPEC #OOTT;"1036901457541431296";https://twitter.com/JavierBlas/status/1036901457541431296
Schuldensuehner;2018-09-04 02:41;44;52;"Shanghai’s early success w/ its new oil market is beginning to threaten the duopoly of Brent and WTI. In 4 mths, the yuan-denominated crude futures contract has built a 7% share of global crude turnover. https://www. breakingviews.com/considered-vie w/shanghais-early-market-win-threatens-oil-duopoly/?SID=577fdc3ae9328bc7748b4f9d&h=e06e05cc290e72d46b806ddcaec40d4e&content_alert_status=Ready+Soon&utm_source=Sailthru&utm_medium=email&utm_campaign=Shanghai+oil+market%2C+New+Silk+Road+Tue%2C+04+Sep+2018+03%3A29+slam&utm_term=BV+-+Eikon#.W44ahIQ0oN0.twitter … pic.twitter.com/2vlzenhFKc";;;#;"1036851733488644096";https://twitter.com/Schuldensuehner/status/1036851733488644096
Ole_S_Hansen;2018-09-03 07:47;18;28;"Brent crude #oil has almost reached resistance at $78.5/b. Despite falling supply from Iran it may struggle in the s/t to break. This due to ongoing EM currency weakness and ahead of Thursday when Trump is expected to step up the #tradewar with China. #OOTT pic.twitter.com/XW9MYFEDXV";;;#oil #tradewar #OOTT;"1036566296572428288";https://twitter.com/Ole_S_Hansen/status/1036566296572428288
business;2018-09-03 03:46;23;24;"Brent oil struggles to gain as the prospect of Iran's supply cuts is offset by signs of higher output elsewhere https:// bloom.bg/2PZEgmY pic.twitter.com/oNGUlAFi6u";;;;"1036505593425657856";https://twitter.com/business/status/1036505593425657856
Reuters;2018-09-02 23:16;44;47;"Brent crude oil dips on rising OPEC output; looming sanctions on Iran prevent bigger fall https:// reut.rs/2NHdJJO pic.twitter.com/bjrGpXNfRi";;;;"1036437630190276608";https://twitter.com/Reuters/status/1036437630190276608
RobertADorrough;2018-09-02 19:34;6;28;"Venezuela has the largest proven Brent crude oil reserves in the world, 297.7 bbl. Some talking about doing what made America great, killing people to take their land and resources. Others say end oil addiction before it cooks us. Wonder who'd win a reason/science based debate.";;;;"1036381872035528704";https://twitter.com/RobertADorrough/status/1036381872035528704
josch2012;2018-09-02 08:30;0;0;"Brent Crude Oil Chartanalyse KW35-36/18 - Anstieg über 77$ - Test der 80$ oder Rückgang auf <75$ ?? https:// rohstoff.boersentagebuch.eu/?p=1438";;;;"1036214758335303680";https://twitter.com/josch2012/status/1036214758335303680
business;2018-08-31 03:11;13;14;"Brent crude is on course for a gain of nearly 5% this month, while U.S. oil is also set to advance https:// bloom.bg/2PQ2GPU pic.twitter.com/KIHTjPiM4y";;;;"1035409820550135808";https://twitter.com/business/status/1035409820550135808
ANI;2018-08-29 10:57;4;35;"I earnestly believe that this increase in oil prices in brent and crude oil is really temporary. The fluctuations coming in the crude had gone down to the level of 70 dollars per barrel in Dubai crude. It should be temporary: DEA Secretary Subhash Garg on increase in fuel prices pic.twitter.com/U35Bc7s5Xh";;;;"1034802316287913984";https://twitter.com/ANI/status/1034802316287913984
WolverinesJrA;2018-08-28 23:50;7;88;"Congratulations to @AndrewPeard on his new adventure with the oil kings, the best announcer in the business, we at the wolverines don't just promote our players. Best of Luck, Brent & Tracy Stark";;@AndrewPeard;;"1034634374723977218";https://twitter.com/WolverinesJrA/status/1034634374723977218
josch2012;2018-08-26 11:59;0;0;"Brent Crude Oil Chartanalyse KW34-35/18 - Kurs über 75$ - marschiert der Kurs bis 80$ oder abwärts bis 70$?? https:// rohstoff.boersentagebuch.eu/?p=1424";;;;"1033730692713197568";https://twitter.com/josch2012/status/1033730692713197568
Big_Orrin;2018-08-25 08:39;9;18;"Brexit could have a massive effect on the price of Dated Brent and Brent Futures. The UK without the trade agreements it has through the EU will become a 3rd Country under WTO rules meaning every country that is not the UK will place import tariffs on the oil the UK exports #OOTT";;;#OOTT;"1033318054707515392";https://twitter.com/Big_Orrin/status/1033318054707515392
JavierBlas;2018-08-24 02:40;38;45;"Brent crude #oil back above $75 a barrel. Physical market looking supportive with glut of WAF crude starting to dissipate amid Asian buying. #OOTT pic.twitter.com/zJ4wOAuV9b";;;#oil #OOTT;"1032865334016008192";https://twitter.com/JavierBlas/status/1032865334016008192
WingGirlTrade;2018-08-16 08:21;9;13;"OIL MARKETS edges up as China & U.S. set trade talks, but markets wary of slowing demand - Brent crude oil futures were at $71.11 per barrel -U.S. (WTI) crude futures were up 15 cents per barrel Both benchmarks lost more than 2 percent during the previous day's trading. pic.twitter.com/Gx3wGeAl8E";;;;"1030051821442805760";https://twitter.com/WingGirlTrade/status/1030051821442805760
streiffi11;2018-08-12 16:20;0;0;"Sonderbericht zu Brent Crude OIL http:// streiffi2.forumieren.com/t1136-sonderbe richt-zu-brent-crude-oil … via @streiffi1";;@streiffi1;;"1028722876176887808";https://twitter.com/streiffi11/status/1028722876176887808
Schuldensuehner;2018-07-30 16:34;25;17;"#Oil pares gains w/ Brent back below $75/bbl as US President Trump says he is willing to meet Iranian President Rouhani 'any time' w/o conditions. pic.twitter.com/FphRnVmcyz";;;#Oil;"1024015279284801536";https://twitter.com/Schuldensuehner/status/1024015279284801536
aroseblush;2018-07-30 14:31;49;43;"Yikes! Stock Market Falling Like a Stone on Bad TARIFF News Dow Down -94 points Nasdaq Down - 97 points However, Brent Oil Prices UP to $74.00. Awful for Americans. Also, anything in an aluminum can will cost you 2 cents more.";;;;"1023984343788781569";https://twitter.com/aroseblush/status/1023984343788781569
LIONSTRADE;2018-07-30 09:30;0;0;"#Singapurs #Offshore -Industrie erholt sich http:// reut.rs/2NW27lF #LIONSTRADE #Oil #Asia #WTI #Brent #crudeoil #Wirtschaft #Finanzen #Singapur #BIP #GDP #FinancialMarkets #Finance";;;#Singapurs #Offshore #LIONSTRADE #Oil #Asia #WTI #Brent #crudeoil #Wirtschaft #Finanzen #Singapur #BIP #GDP #FinancialMarkets #Finance;"1023908696047398912";https://twitter.com/LIONSTRADE/status/1023908696047398912
Ole_S_Hansen;2018-07-29 15:24;12;24;"Funds returned to Brent crude #oil and bought 14.4k lots as a war of words between Trump and Rouhani highlighted the continued risk of disruptions. WTI meanwhile was sold (-9.5k) leaving the combined change small up on the week #OOTT pic.twitter.com/yRRU7CmjoS";;;#oil #OOTT;"1023635333433446400";https://twitter.com/Ole_S_Hansen/status/1023635333433446400
josch2012;2018-07-29 12:07;0;0;"Brent Crude Oil Chartanalyse KW30-31/18 - Kurs wieder knapp im steigenden Trendkanal - Kursziel < 70$ oder >77$ ??? https:// rohstoff.boersentagebuch.eu/?p=1364";;;;"1023585696811044864";https://twitter.com/josch2012/status/1023585696811044864
JKempEnergy;2018-07-28 06:37;9;16;"HEDGE FUND net position changes in the week to Jul 24 Brent +14 million bbl WTI -11 million bbl Gasoline +11 million bbl Heating oil +12 million bbl Gasoil +11 million bbl";;;;"1023140447106031616";https://twitter.com/JKempEnergy/status/1023140447106031616
anasalhajji;2018-07-26 10:06;7;13;"For those on the #political side of the oil market who are exaggerating the impact of political events on the oil market & expecting massive increase in oil prices as a result: Saudi oil shipments through the Bab El Mandeb is halted, yet Brent went down! EXPLAIN! #oil #OOTT pic.twitter.com/oZ4GXaffMZ";;;#political #oil #OOTT;"1022468147012685829";https://twitter.com/anasalhajji/status/1022468147012685829
JavierBlas;2018-07-26 09:51;18;33;"The best evidence of the weak #oil market in full display today, with both WTI and Brent down despite #SaudiArabia suspending shipments through the mouth of the Red Sea. #OOTT";;;#oil #SaudiArabia #OOTT;"1022464454972329984";https://twitter.com/JavierBlas/status/1022464454972329984
aeberman12;2018-07-26 09:10;12;25;"OPEC oil-directed rig count stopped declining when Brent rose above $45 per barrel: a signal that markets may have taken to approximate OPEC break-even price. #OOTT #oilandgas #oil #WTI #CrudeOil #fintwit #OPEC pic.twitter.com/tzTEpGRc8h";;;#OOTT #oilandgas #oil #WTI #CrudeOil #fintwit #OPEC;"1022454098715652096";https://twitter.com/aeberman12/status/1022454098715652096
GasPriceWizard;2018-07-24 23:54;185;216;"And now Canadian oil (WCS) is selling for $36 a barrel while the world gets $68(WTI) to $73 ( Brent ) a barrel. Whither Canada ? .... https:// twitter.com/premierscottmo e/status/1021778647777247232 …";;;;"1021951892409266178";https://twitter.com/GasPriceWizard/status/1021951892409266178
WingGirlTrade;2018-07-24 08:25;9;16;"Oil prices steadied on Tues as rising tension between U.S. and Iran highlighted risks to supply while escalating trade disputes raised prospect of weaker energy demand. - Brent crude oil was unchanged at $73.06 a barrel by 0840 GMT. - U.S. light crude was up 15 cents at $68.04. pic.twitter.com/jJxNdxtzHn";;;;"1021717918353182720";https://twitter.com/WingGirlTrade/status/1021717918353182720
charttec;2018-07-23 16:19;0;0;"Neue Wochenanalyse Brent Oil Future ICE (23.07.2018): https://www. charttec.de/html/analyse_s tart.php …";;;;"1021474901256019968";https://twitter.com/charttec/status/1021474901256019968
alexlongley1;2018-07-23 12:59;12;34;"For today's edition of `what's-a-tumblin' in the oil market?' I offer the prompt Brent spread #OOTT pic.twitter.com/ZD9ZLsd29s";;;#OOTT;"1021424632191123465";https://twitter.com/alexlongley1/status/1021424632191123465
Ole_S_Hansen;2018-07-23 08:56;104;114;"Seventeen weeks after being launched China's petro-yuan continues to take market share from Brent and WTI crude #oil . Despite its much shorter trading hours (9.5 vs 23) the four-week average market share rose above 11% last week. #OOTT pic.twitter.com/Pb1CxkerEz";;;#oil #OOTT;"1021363386817433600";https://twitter.com/Ole_S_Hansen/status/1021363386817433600
BeyondTheTrades;2018-07-23 08:28;8;15;"Oil prices stabilized on Monday as worries over production losses were outweighed by concerns that trade disputes would reduce economic growth and hit global energy demand. - Brent crude was up 15 cents at $73.22 a barrel by 0750 GMT. - U.S. light crude was unchanged at $68.26. pic.twitter.com/cHm9eolMOa";;;;"1021356295948062721";https://twitter.com/BeyondTheTrades/status/1021356295948062721
josch2012;2018-07-22 11:06;0;0;"Brent Crude Oil Chartanalyse KW29-30/18 - Brent exakt bei 73$ - Kursziel <68$ oder ~77$ ?? https:// rohstoff.boersentagebuch.eu/?p=1356";;;;"1021033779501109248";https://twitter.com/josch2012/status/1021033779501109248
Ole_S_Hansen;2018-07-22 10:20;16;19;"Brent Crude #oil bounced off the support level mentioned in our recently published Q3 outlook. Looking for a minimum recovery to between $75.3 and $76.3/b. #OOTT pic.twitter.com/jwdlhk4EQ8";;;#oil #OOTT;"1021022218850127872";https://twitter.com/Ole_S_Hansen/status/1021022218850127872
KimbleCharting;2018-07-17 10:50;19;14;"Brent Oil futures testing important support after dual resistance held 10-weeks ago. $ CL_F $ USO $ SPY $ XLE $ XOP pic.twitter.com/oYLmk6Cjp4";;;;"1019217870738411521";https://twitter.com/KimbleCharting/status/1019217870738411521
Reuters;2018-07-17 10:08;14;27;"Brent crude oil hits three-month low as output rises https:// reut.rs/2Jx64uz pic.twitter.com/fWhJRGtLWn";;;;"1019207221702471680";https://twitter.com/Reuters/status/1019207221702471680
PlattsOil;2018-07-17 00:19;8;12;"Crude oil futures stabilize ahead of US inventory data. At 10:45 am SGT: - ICE Sep Brent crude futures at $72.28/b - NYMEX Aug light sweet crude contract at $68.08/b http:// plts.co/QoKZ30kZ2cO";;;;"1019058974014963714";https://twitter.com/PlattsOil/status/1019058974014963714
altii_news;2018-07-05 06:25;0;0;"Nach einem Anstieg auf über 80 USD pro Barrel am 22. Mai 2018 fällt der Brent -Ölpreis wieder, so Nitesh Shah, @ETF_Securities . Ist die #OPEC mit ihren Drosselungen zu weit gegangen? https://www. altii.de/market-stateme nts/2397/opec-signalisiert-bereitschaft-fur-erhohung-der-fordermenge/?pk_campaign=tw&pk_kwd=mm_ETFS_OPEC … #oil #oilprice pic.twitter.com/BkDkpb7SGS";;@ETF_Securities;#OPEC #oil #oilprice;"1014802313834323969";https://twitter.com/altii_news/status/1014802313834323969
chris1argus;2018-07-04 07:59;34;28;"#Iran Revolutionary Guards Commander #Soleimani says ready to prevent regional #oil exports if Iranian oil sales are banned - @Reuters #OPEC #OOTT #Saudi #Iraq #Qatar #Bahrain #Kuwait #gas #UAE #Yemen #Trump #Israel #missiles #sanctions #Brent #Rouhani pic.twitter.com/8R6oMRGIBG";;@Reuters;#Iran #Soleimani #oil #OPEC #OOTT #Saudi #Iraq #Qatar #Bahrain #Kuwait #gas #UAE #Yemen #Trump #Israel #missiles #sanctions #Brent #Rouhani;"1014463759061082119";https://twitter.com/chris1argus/status/1014463759061082119
LIONSTRADE;2018-07-03 11:40;0;0;"#WTI knackt seit 2014 zum ersten Mal die 75 #USD -Marke! #LIONSTRADE #Oil #Öl #Brent #Marktanalyse #Ölpreis #Rohstoffe #Commodities #Trading #Börse #Finanzen #Wirtschaft";;;#WTI #USD #LIONSTRADE #Oil # #Brent #Marktanalyse # #Rohstoffe #Commodities #Trading #B #Finanzen #Wirtschaft;"1014156866862112768";https://twitter.com/LIONSTRADE/status/1014156866862112768
thabileoka;2018-07-03 11:35;34;51;"How should the petrol price be reduced? Bare in mind that the recent increase in the fuel levy is lower than previous increases and fuel prices are mainly determined by the international price of brent crude oil and movements in the rand exchange rate. So what should give?";;;;"1014155772081639425";https://twitter.com/thabileoka/status/1014155772081639425
chris1argus;2018-07-03 07:50;105;89;"Morgan Stanley raises forecasts for #Brent crude #oil by $7.5/barrel to $85 as it cuts projections for supply from #Iran #Angola and #Libya but raises estimates for #Saudi Arabia #OPEC #OOTT @MorganStanley #gas #Trump #sanctions #nuclear #WTI pic.twitter.com/CviYk2mpoO";;@MorganStanley;#Brent #oil #Iran #Angola #Libya #Saudi #OPEC #OOTT #gas #Trump #sanctions #nuclear #WTI;"1014099061727690753";https://twitter.com/chris1argus/status/1014099061727690753
payoff_ch;2018-07-02 08:01;0;0;"SIX Umsatzspitzenreiter: TCOCI @UBS Tracker Certificate auf UBS Bloomberg CMCI Brent Crude Oil TR Index (USD) http:// payoff.ch/CH0032661685";;@UBS;;"1013739344140623873";https://twitter.com/payoff_ch/status/1013739344140623873
InvestorSMS;2018-07-02 05:31;0;0;"Brent Crude Oil : Rasant an die 80 Dollar-Marke – und darüber hinaus? | InvestorSMS http:// ow.ly/CYHu50hS5pn";;;;"1013701601436078080";https://twitter.com/InvestorSMS/status/1013701601436078080
JavierBlas;2018-06-29 07:35;44;35;"Brent crude #oil fast heading to $80 a barrel again -- #OOTT pic.twitter.com/RDmTzzMHyO";;;#oil #OOTT;"1012645821974708224";https://twitter.com/JavierBlas/status/1012645821974708224
JavierBlas;2018-06-27 12:56;15;30;"CHART OF THE DAY: WTI crude #oil surges to fresh 3½-year high above $73 a barrel. Brent rises above $78 a barrel. #OOTT #OPEC pic.twitter.com/uNCxcu5qvn";;;#oil #OOTT #OPEC;"1012001706916409345";https://twitter.com/JavierBlas/status/1012001706916409345
anasalhajji;2018-06-27 12:37;17;39;"Just to be clear, when spare production capacity is LOW, YOU WILL KNOW. Because Brent will be above $120/b by then. For now... it is all about economics, politics, and technical issues. "When spare is low, you will know' #oil #OPEC #SaudiArabia pic.twitter.com/FqpXdZBQNG";;;#oil #OPEC #SaudiArabia;"1011996937703317505";https://twitter.com/anasalhajji/status/1011996937703317505
JavierBlas;2018-06-27 11:56;20;28;"Brent rises to $78 a barrel WTI #oil nears $73 a barrel #OOTT #OPEC";;;#oil #OOTT #OPEC;"1011986601981960194";https://twitter.com/JavierBlas/status/1011986601981960194
lesourdalain75;2018-06-26 09:11;0;0;"alainlesourd-45: Kompass (Gipfeltreff auf der Schamgrenze) Kati Heck 2013-14 Oil On Canvas (via Brent ... https:// tmblr.co/ZMvg9e2ZEwZYX";;;;"1011582772031442944";https://twitter.com/lesourdalain75/status/1011582772031442944
OilSheppard;2018-06-26 08:34;18;20;"If you were wondering why Brent is back above $75 a barrel despite Saudi and Russia pledging to add another 1m b/d to the market... All eyes on oil supply after Opec deal to boost output #OOTT https://www. ft.com/content/f6ca52 c0-785f-11e8-bc55-50daf11b720d … via @financialtimes pic.twitter.com/Mpq2xJTrW0";;@financialtimes;#OOTT;"1011573450857701377";https://twitter.com/OilSheppard/status/1011573450857701377
charttec;2018-06-25 17:17;0;0;"Neue Wochenanalyse Brent Oil Future ICE (25.06.2018): https://www. charttec.de/html/analyse_s tart.php …";;;;"1011342563473838081";https://twitter.com/charttec/status/1011342563473838081
Reuters;2018-06-24 23:10;18;44;"Brent oil prices drop by 2 percent as traders expect output rise after OPEC deal https:// reut.rs/2tqYtsq pic.twitter.com/JaHDAEXTRd";;;;"1011069022664708096";https://twitter.com/Reuters/status/1011069022664708096
SoenkeNiefuend;2018-06-24 14:02;0;0;"Die Opec hat am Freitag vorgelegt, einen Tag später ziehen die Nicht-Opec-Länder (OPEC+) nach. Mehr Öl kommt in den Markt, um eine Balance zwischen Angebot und Nachfrage herzustellen. Der Ölpreis legte trotz der ersten Entscheidungen zunächst zu. #ölpreis #oil #Brent #OPEC pic.twitter.com/tuKQ6zchEv";;;# #oil #Brent #OPEC;"1010931055207960576";https://twitter.com/SoenkeNiefuend/status/1010931055207960576
josch2012;2018-06-24 10:03;0;0;"Brent Crude Oil Chartanalyse KW25-26/18 - Trotz erhöhter Förderquoten im Plus - Kursziel Rückgang bis ~70$ oder Anstieg bis ~80$ ?? https:// rohstoff.boersentagebuch.eu/?p=1320";;;;"1010870920985137155";https://twitter.com/josch2012/status/1010870920985137155
altii_news;2018-06-21 10:07;0;0;"Nach einem Anstieg auf über USD 80/Barrel am 22. Mai 2018 fällt der Brent - #Ölpreis wieder. Ist die Organisation erdölexportierender Länder ( #OPEC ) mit ihren Drosselungen zu weit gegangen? via @ETF_Securities : https://www. altii.de/market-stateme nts/2397/opec-signalisiert-bereitschaft-fur-erhohung-der-fordermenge/?pk_campaign=tw&pk_kwd=mm_ETFS_OPEC … #Oil";;@ETF_Securities;# #OPEC #Oil;"1009784756089716736";https://twitter.com/altii_news/status/1009784756089716736
Schuldensuehner;2018-06-17 06:58;40;60;"Hedge Funds get bullish on #Oil again as #OPEC prepares to meet. Net-long position on Brent rises 4.1% after weeks of decline. https://www. bloomberg.com/news/articles/ 2018-06-15/hedge-funds-get-bullish-on-oil-again-as-opec-prepares-to-meet … pic.twitter.com/PC5nczYdoT";;;#Oil #OPEC;"1008287796434530304";https://twitter.com/Schuldensuehner/status/1008287796434530304
Richards_Karin;2018-06-12 13:48;11;33;"Rand price of Brent oil has moved through R1000/bbl and Sasol still looks good. Overcooked in the short term and battling to get out of the 3yr-long R360 - R490 range. Could take more 'work', possibly back to R455, but a break is coming and we won't see R360 again (imo).";;;;"1006579054743613441";https://twitter.com/Richards_Karin/status/1006579054743613441
josch2012;2018-06-10 12:50;0;0;"Brent Crude Oil Chartanalyse KW23-24/18 - Folgt eine Reaktion auf das G7 Treffen? - Angriff auf 80$ oder Rückgang unter 75$ ?? https:// rohstoff.boersentagebuch.eu/?p=1302";;;;"1005839624336441345";https://twitter.com/josch2012/status/1005839624336441345
_soniashenoy;2018-06-07 23:43;10;96;"GLOBAL Oil prices rise,Venezuelan supply troubles Brent Crude above $77/bbl S&P 500 ends 4-day winning streak US Fed meet next Wed;25 bps rate hike exp DOMESTIC buying in quality names Infosys, Bajaj Fin, Britannia, VIP see fresh highs Domestic inst bought 1198 cr in cash";;;;"1004916800725778432";https://twitter.com/_soniashenoy/status/1004916800725778432
BeyondTheTrades;2018-06-06 08:51;6;10;"Oil prices rise on Venezuela export concerns - Brent was up 20 cents a barrel at $75.58 by 0900 GMT. -U.S. light crude was unchanged at $65.52. -Traders monitored reports that Venezuela's PDVSA is considering a halt to some crude exports. pic.twitter.com/Atay8JLNBm";;;;"1004329858632122368";https://twitter.com/BeyondTheTrades/status/1004329858632122368
BeyondTheTrades;2018-06-05 09:20;7;7;"Tuesday morning OIL UPDATE: - Brent crude futures fell 11 cents to $75.18 a barrel by 0924 GMT, having lost 2 percent the previous day. -OPEC meets in Vienna on June 22 to decide whether the group and non---OPEC producers should raise output.";;;;"1003974895229964288";https://twitter.com/BeyondTheTrades/status/1003974895229964288
aishabilal509;2018-06-04 07:19;0;0;"Öl Ölpreis ( Brent ) | Brent Crude Oil |... http://www. xtfast.com/de/ol.php";;;;"1003581886688645120";https://twitter.com/aishabilal509/status/1003581886688645120
ClydeCommods;2018-06-04 03:43;16;16;"With paper #WTI at a huge discount to #Brent futures, U.S. #crude should flood to Asia. But physical #oil prices show the gap is far narrower and the economics may not work. #OOTT https:// uk.reuters.com/article/column -russell-crude-asia/column-paper-crude-market-says-u-s-oil-should-flood-asia-physical-says-not-russell-idUKL3N1T61YP … pic.twitter.com/thjtJPGx7K";;;#WTI #Brent #crude #oil #OOTT;"1003527570275618816";https://twitter.com/ClydeCommods/status/1003527570275618816
Reuters;2018-06-04 03:30;23;28;"Brent crude #oil futures dip for a second session, with prices coming under pressure from record U.S. output, higher #OPEC supplies https:// reut.rs/2Hh9Abw by @naveenthukral More from #ReutersEnergy : https:// reut.rs/2Ja5qbe pic.twitter.com/b8CaODOBFJ";;@naveenthukral;#oil #OPEC #ReutersEnergy;"1003524292586475521";https://twitter.com/Reuters/status/1003524292586475521
josch2012;2018-06-03 12:27;0;0;"Brent Crude Oil Chartanalyse KW22-23/18 - Kurs bleibt unter 80$ - Russland und OPEC für Aufhebung der Förderquoten https:// rohstoff.boersentagebuch.eu/?p=1295";;;;"1003297051713695744";https://twitter.com/josch2012/status/1003297051713695744
Ole_S_Hansen;2018-06-03 11:34;19;20;"The combined net-long in Brent and WTI crude #oil was cut by 101k lots to 823k lots, the biggest one-week reduction since August and the lowest exposure since September. #OOTT pic.twitter.com/JUZb3nbiur";;;#oil #OOTT;"1003283848086646784";https://twitter.com/Ole_S_Hansen/status/1003283848086646784
bonker99;2018-06-03 08:45;8;15;"Twenty Two chart request updates: https:// bonker99.com #Charts for 480+ other #shares too. #MTR #ABM #BMN #EQT #FRR #LLOY #MYSQ #SOU #WEB #88E #RBD #N4P #CERP #SML #VEC #SRC #TERN #RED #BREE #SDX #CNR #BRENT #Oil #b99Picks #TechnicalAnalysis #SwingTrading #Investments pic.twitter.com/ERr9vjP1qq";;;#Charts #shares #MTR #ABM #BMN #EQT #FRR #LLOY #MYSQ #SOU #WEB #88E #RBD #N4P #CERP #SML #VEC #SRC #TERN #RED #BREE #SDX #CNR #BRENT #Oil #b99Picks #TechnicalAnalysis #SwingTrading #Investments;"1003241163997016064";https://twitter.com/bonker99/status/1003241163997016064
BeyondTheTrades;2018-06-01 08:40;7;9;"Oil prices steady amid US supply growth, OPEC uncertainty Global benchmark Brent , little changed in the previous session, was up 12 cents at $77.68 per barrel. pic.twitter.com/PwAGWIOSHO";;;;"1002515310010884096";https://twitter.com/BeyondTheTrades/status/1002515310010884096
GasPriceWizard;2018-06-01 08:25;16;9;"Noting Canadian oil -Western Canadian Select (WCS) now trading below $40 a barrel @$39.29 while #WTI is trending at $66.43 and #Brent @$77.81. That’s a $27 to $38 a barrel discount folks ....";;@ @;#WTI #Brent;"1002511414123220992";https://twitter.com/GasPriceWizard/status/1002511414123220992
LBBW_Research;2018-06-01 04:47;0;0;"Sieben fette Jahre für #commodities ? #Gold und #Brent #Oil vor weiterer Hausse? Interview zur Lage der #Rohstoffe mit @LBBW Rohstoffexperte Dr. Frank Schallenberger bei @fundplat_com https:// twitter.com/fundplat_com/s tatus/1002084445950590978 …";;@LBBW @fundplat_com;#commodities #Gold #Brent #Oil #Rohstoffe;"1002456504895770625";https://twitter.com/LBBW_Research/status/1002456504895770625
Reuters;2018-05-31 20:40;38;41;"U.S. and Brent crude part ways, leaving market flummoxed over oil prices https:// reut.rs/2J0syc1";;;;"1002334099560857600";https://twitter.com/Reuters/status/1002334099560857600
VusiSambo;2018-05-31 16:19;17;32;"It’s convenient that the ANC gvt is selectively blaming our ever-rising fuel price woes on international Brent crude oil prices & a stronger US$. No mention of the very recent ThumaMina-imposed rise in the fuel & RAF levies; & likely, our limping economy. https:// twitter.com/bdlivesa/statu s/1002160294850854914 …";;;;"1002268353308839937";https://twitter.com/VusiSambo/status/1002268353308839937
HayekAndKeynes;2018-05-31 12:08;7;22;"Interesting action in oil this week Brent-WTI spread is now over $10 Brent -Midland is close to $25 The primary source of global oil growth is facing increasing discounts to global prices. #OOTT pic.twitter.com/vRF6TLG3ZX";;;#OOTT;"1002205093842874368";https://twitter.com/HayekAndKeynes/status/1002205093842874368
