username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Robert__Rennie;2019-07-23 05:44;5;15;"Last week saw first rise in Chinese iron ore port inventory in 14 weeks which suggests a little alarm bell should be ringing in that market though to be fair inventory remains 34mt below the highs seen in March of this year & current inventory is at lowest level back to Dec 2016! pic.twitter.com/uGVNFwPXua";;;;"1153586716243976192";https://twitter.com/Robert__Rennie/status/1153586716243976192
Zanaga_Iron_Ore;2019-07-23 04:20;11;34;"Increasing M&A chat in the sector: Note that Simandou needs $20bn of infrastructure! Zanaga’s 12MTPA project only requires $1bn of infrastructure to bring a higher grade iron ore product to market #ZIOC #zanaga #ironore #china https://www. mining.com/web/guinea-see ks-developers-for-simandou-iron-ore-deposit/ …";;;#ZIOC #zanaga #ironore #china;"1153565525777231873";https://twitter.com/Zanaga_Iron_Ore/status/1153565525777231873
jc_louw;2019-07-23 03:00;13;17;"#KUMBA Results Summary: Rev +77%,Headline Earnings TRIPLED Div Doubles,Payout 98% of Headline Earn Higher Ave Iron Ore achieved $108 vs $69 Weaker ZAR helped Breakeven price drops to $32 (-30%) while Spot=$113 Also look out for +’ve response from #ASR and #EXX today. (Bloomberg) pic.twitter.com/aE6ohriJ2h";;;#KUMBA #ASR #EXX;"1153545442094997505";https://twitter.com/jc_louw/status/1153545442094997505
GrogsGamut;2019-07-23 01:17;7;12;"What impact do our coal exports have? Iron Ore ? Does the govt really want the calculations to include final use? (no, they don't) https:// twitter.com/murpharoo/stat us/1153518123154198528 …";;;;"1153519451121188865";https://twitter.com/GrogsGamut/status/1153519451121188865
TaxJusticeNet;2019-07-22 08:30;22;19;"'Terrible Transactions': How much does mining really benefit the Brazilian state? Why is Switzerland the biggest buyer of Brazilian iron ore when Brazil’s major trading partner in this area is actually China? http:// zpr.io/gcrsG pic.twitter.com/EyXg4V9QIi";;;;"1153266019496091648";https://twitter.com/TaxJusticeNet/status/1153266019496091648
lorenschmidt;2019-07-21 12:27;8;73;"me, wise, drawing alchemical symbols: 🜜 U+1F72C is iron ore , and ⚥ U+26A5 is bisexual or intersex, therefore 🜡 U+1F730 is bisexual or intersex ore (image credit: wikimedia, Antonsusi) pic.twitter.com/uqdTftsyFc";;;;"1152963255117209601";https://twitter.com/lorenschmidt/status/1152963255117209601
riichard;2019-07-20 14:20;8;15;"DIY iron ore melting at @hack42 pic.twitter.com/xm1AHAmYAY";;@hack42;;"1152629290162446336";https://twitter.com/riichard/status/1152629290162446336
HamiltonPort;2019-07-20 12:05;13;52;"The #G3Marquis arriving at the Port of #HamOnt this morning. She’s carrying a load of iron ore for @ArcelorMittal_D . Welcome! @G3_Connection pic.twitter.com/qf1Bxeol2y";;@ArcelorMittal_D @G3_Connection;#G3Marquis #HamOnt;"1152595308863508480";https://twitter.com/HamiltonPort/status/1152595308863508480
Mani__loga;2019-07-20 06:32;76;14;"#Iron4NationalDevelopment Increase in the sustainable iron ore production will not only help in bringing in huge FOREX but also can create massive employment opportunities within the country. @PMOIndia , @MinesMinIndia , @goacm , @DrPramodPSawant , @CMofKarnataka , @JoshiPralhad";;@PMOIndia @MinesMinIndia @goacm @DrPramodPSawant @CMofKarnataka @JoshiPralhad;#Iron4NationalDevelopment;"1152511666396905477";https://twitter.com/Mani__loga/status/1152511666396905477
miki0_jp;2019-07-19 19:38;14;38;"バルチック海運指数の大幅上昇はブラジルの鉄鉱石輸出再開が主な要因とのこと Bulk Freight Shipping Rates Soar as Vale Resumes Iron Ore Exports https://www. hellenicshippingnews.com/bulk-freight-s hipping-rates-soar-as-vale-resumes-iron-ore-exports/ …";;;;"1152346881961238528";https://twitter.com/miki0_jp/status/1152346881961238528
JMKrafft;2019-07-19 12:40;4;30;"There used to be 3 iron ore mining locations in Minnesota. Now there is one. Thanks for the help. Liar";;;;"1152241887228628993";https://twitter.com/JMKrafft/status/1152241887228628993
AnilAgarwal_Ved;2019-07-19 10:56;284;267;"Increasing Iron Ore prod. is key to achieving PM Modi’s vision of a $5 Trillion economy. India has 30 billion tonnes in reserves which can go up significantly with proper exploration. With the right framework, prod. can reach 300 MT by next year itself. @PMOIndia @MinesMinIndia";;@PMOIndia @MinesMinIndia;;"1152215759982141445";https://twitter.com/AnilAgarwal_Ved/status/1152215759982141445
Indiamining;2019-07-19 03:42;55;12;"NMDC to resume iron ore production from Donimalai mines as HC rules in its favour. #Mining @nmdclimited pic.twitter.com/w7QPX153Dh";;@nmdclimited;#Mining;"1152106316048941056";https://twitter.com/Indiamining/status/1152106316048941056
Robert__Rennie;2019-07-19 03:11;3;10;"The A$ looks like it is set to close above the mid-point of Westpac ‘fair value’ model range for only the third week this year. The mid-point is at 0.7020 this week, itself a 2 month high, helped by continued strength in iron ore prices. pic.twitter.com/1fXig1OBs1";;;;"1152098653684654080";https://twitter.com/Robert__Rennie/status/1152098653684654080
brazilianequity;2019-07-16 11:35;1;80;"Estão puxando as siderúrgicas. O meu palpite é que o aquecimento da construção civil está motivando as altas. Tivemos varias prévias boas. No caso da CSN, tem todo aquele racional do iron ore que eu falo des do começo do ano, que apimenta ainda mais a tese.";;;;"1151138245461155840";https://twitter.com/brazilianequity/status/1151138245461155840
ChemistryKit;2019-07-16 06:30;2;27;"My fave element today is COBALT. Why? It is named after the kobold, a mine spirit said to 'poison' iron ore . (Which also is the main plot of the 1st 1/3rd of Baldur's Gate, the best RPG of all time, and makes it the only element in the DnD monster manual.) #battleofelements pic.twitter.com/2kiOtzOaqP";;;#battleofelements;"1151061541816545281";https://twitter.com/ChemistryKit/status/1151061541816545281
sergiosanita;2019-07-15 22:07;11;121;"Acordo MPT + limit up no Iron Ore hj? #VALE pic.twitter.com/3KRrb8zrxS";;;#VALE;"1150934952210509825";https://twitter.com/sergiosanita/status/1150934952210509825
CBCNews;2019-07-15 10:30;15;27;"Military divers will set out to retrieve the unexploded explosive ordnance from the rusting wrecks of four iron ore carriers around Bell Island. https://www. cbc.ca/1.5211848";;;;"1150759421334740992";https://twitter.com/CBCNews/status/1150759421334740992
Zanaga_Iron_Ore;2019-07-15 03:03;8;32;"Iron ore price rally continues due to supply concerns, low port inventories and strong demand #zioc #zanagairon #ironore #china #steel https://www. reuters.com/article/us-asi a-ironore-idUSKCN1U70F9 …";;;#zioc #zanagairon #ironore #china #steel;"1150647107583389696";https://twitter.com/Zanaga_Iron_Ore/status/1150647107583389696
RedBullish_;2019-07-14 21:23;3;17;"I was holding $ SRK for the lithium but this compares very nicely to other iron ore plays. 200km to port and almost on a sealed road. T20 hold more than 80%. $7m MC. https:// twitter.com/bhavdip143/sta tus/1150556696181264384 …";;;;"1150561429990199296";https://twitter.com/RedBullish_/status/1150561429990199296
MichiganHist;2019-07-13 22:15;4;35;"SS Edmund Fitzgerald pictured with Hulett unloaders removing iron ore from the hold at the C&O ore dock in Toledo OH - 1963 (DHS) … https://de troithistorical.pastperfectonline.com/photo/88B14A2B -DF4F-4688-931B-455306277673 … pic.twitter.com/nxt0WSNWod";;;;"1150212151409369088";https://twitter.com/MichiganHist/status/1150212151409369088
DOverview;2019-07-13 18:46;4;22;"Port Hedland is the largest iron ore loading port in Australia and one of the largest in the world. Located in the Pilbara Region of Western Australia, the port...See more here: https:// bit.ly/2XFCLBW /// #dailyoverview #aerialphotography #earth #picoftheday #australia #port pic.twitter.com/hhy02LsXgE";;;#dailyoverview #aerialphotography #earth #picoftheday #australia #port;"1150159566879055873";https://twitter.com/DOverview/status/1150159566879055873
fimiletoks;2019-07-13 16:34;17;41;"Kogi state cannot pay salaries. The poor are getting poorer yet the state has limestone and iron ore that have refused to be of immense benefit to the citizenry. Where do we go from here? Wait another 4 years to campaign for elections and repeat the same thing all over again?";;;;"1150126251446812672";https://twitter.com/fimiletoks/status/1150126251446812672
DiMartinoBooth;2019-07-13 10:57;6;17;"China's soybean, iron ore imports drop in first half - The Standard “ Iron ore imports fell by 5.9% to 499 mil tons. Soybean imports also went down by 14.7% yoy to 38.27 mil tons.” We know about the swine flu. An explanation re: iron ore is key to outlook. http://www. thestandard.com.hk/breaking-news. php?id=131281&story_id=131281&d_str=20190712&sid=2 …";;;;"1150041439956623360";https://twitter.com/DiMartinoBooth/status/1150041439956623360
AdvancedMaushi;2019-07-13 03:47;7;29;"We humans are a wonderful intellectual species, we have discovered that Jupiter has 40 odd moons, Universe has infinite galaxies, Mars has iron ore but have done nothing about we eon't have water to survive. #Class";;;#Class;"1149933312573468672";https://twitter.com/AdvancedMaushi/status/1149933312573468672
unseen1_unseen;2019-07-12 18:31;14;28;"If you aren't making cheap steel to dump in the USA you don't need a lot of iron ore . https://www. reuters.com/article/us-chi na-economy-trade-ironore/china-iron-ore-imports-in-june-fall-to-lowest-since-feb-2016-idUSKCN1U70Z2?mod=related&channelName=businessNews …";;;;"1149793306089545729";https://twitter.com/unseen1_unseen/status/1149793306089545729
Zanaga_Iron_Ore;2019-07-12 07:03;12;36;"Congratulations to the Rep. of Congo Government and the IMF on today’s debt restructuring announcement. Positive steps taken to ensure long term economic growth #IMF #RepofCongo #zioc #zanaga https://www. imf.org/en/News/Articl es/2019/07/11/pr-19274-rep-of-congo-imf-executive-board-approves-us448-mil-arrangement-under-the-ecf …";;;#IMF #RepofCongo #zioc #zanaga;"1149620203661094912";https://twitter.com/Zanaga_Iron_Ore/status/1149620203661094912
Reuters;2019-07-12 05:31;20;68;"China iron ore set for best week in three on supply concerns https:// reut.rs/2Jxvs5m pic.twitter.com/3v78B4sVuc";;;;"1149597067687235584";https://twitter.com/Reuters/status/1149597067687235584
business;2019-07-12 04:38;45;96;"The world’s largest mining company says it could build 11 more iron ore mines over the next 50 to 100 years in northern Australia https:// bloom.bg/2jEzlN9";;;;"1149583680697856000";https://twitter.com/business/status/1149583680697856000
globaltimesnews;2019-07-12 04:23;20;76;"China's commodity trade data in 2019’s first half: -crude oil imports up 8.8% -coal imports up 5.8% -natural gas imports up 11.6% - iron ore imports down 5.9% -soybean imports down 14.7% pic.twitter.com/nI8cfw9jwU";;;;"1149579980952596480";https://twitter.com/globaltimesnews/status/1149579980952596480
RoseFer_2456;2019-07-12 00:51;47;11;"The high level meeting on mining issue would be held in delhi in presence of union minister to work out ways and means towards resumption of iron ore activities in goa. #restartgoamining #goamining @narendramodi @JoshiPralhad @shripadynaik";;@narendramodi @JoshiPralhad @shripadynaik;#restartgoamining #goamining;"1149526553937641474";https://twitter.com/RoseFer_2456/status/1149526553937641474
Matthew_hopton;2019-07-11 13:30;13;31;"#ZIOC As predicted, the #IMF have today agreed a deal with #CongoBrazzaville ! This is a fantastic result for the country and will benefit the economy on a huge scale! @Zanaga_ Iron_Ore iron ore are now positioned perfectly to capitalise on this success! pic.twitter.com/6iHVdKIccp";;@Zanaga_;#ZIOC #IMF #CongoBrazzaville;"1149355313436532741";https://twitter.com/Matthew_hopton/status/1149355313436532741
Reuters;2019-07-11 05:16;11;28;"China steel, iron ore futures slip on slowing demand http://www. reuters.com/article/us-asi a-ironore-idUSKCN1U60GB?utm_campaign=trueAnthem%3A+Trending+Content&utm_content=5d26f0298e73cc000164610e&utm_medium=trueAnthem&utm_source=twitter … pic.twitter.com/QCpTJQwQE5";;;;"1149230851990937601";https://twitter.com/Reuters/status/1149230851990937601
CNBCTV18Live;2019-07-10 09:10;12;33;"Karnataka High Court allows writ petition of NMDC in Donimalai mine case. Petition was against premium of 80% placed by state government on average sale value of iron ore from Donimalai mine pic.twitter.com/BjnlMzcGvi";;;;"1148927360164487169";https://twitter.com/CNBCTV18Live/status/1148927360164487169
lubiephil;2019-07-08 11:19;6;32;"So once we get nuclear weapons and start pointing them at our trading partners , do we stop exporting iron ore to China and tourists to Bali or does that come as an inevitably after we join Trump in a war with Iran ? Asking for a friend #Qanda #auspol";;;#Qanda #auspol;"1148235056608972803";https://twitter.com/lubiephil/status/1148235056608972803
SPGlobalPlatts;2019-07-08 05:39;19;21;"Commodity tracker: 5 charts to watch this week in global raw materials and #energy : http:// plts.co/ipzd50uVh7S Including: ► Iron ore prices hit steel margins ► #Gas squeezes #coal in Germany ►OPEC targets #oil stocks #OOTT #ONGT #metals #energytransition #energytwitter pic.twitter.com/YyxWsgHvYf";;;#energy #Gas #coal #oil #OOTT #ONGT #metals #energytransition #energytwitter;"1148149718704435200";https://twitter.com/SPGlobalPlatts/status/1148149718704435200
Matthew_hopton;2019-07-07 16:00;6;32;"Recap before trading tomorrow.... Construction on SEZ to start imminently (see below thread) IMF deal to be considered this week Iron ore futures flying! Huge resource (global top 5) proven and ready to be unlocked My position taken #ZIOC https:// twitter.com/Matthew_hopton /status/1147444457694007301 …";;;#ZIOC;"1147943502963204097";https://twitter.com/Matthew_hopton/status/1147943502963204097
InsidersABC;2019-07-06 20:49;37;83;"“We have to, as a country, accept the grim reality that if it hadn't been for a disaster at an iron ore mine in Brazil, the economy wouldn't be in as good a shape as it is.” @dwabriz #Insiders #auspol pic.twitter.com/s3Zta6PjhK";;@dwabriz;#Insiders #auspol;"1147653740381388800";https://twitter.com/InsidersABC/status/1147653740381388800
TheKouk;2019-07-06 20:41;32;61;"Not sure if anyone has noticed, I suspect they haven't looked, but the govt is swimming in cash - as my mate @PeteWargent has noted, the iron ore price is delivering many billions of extra revenue and is more than offsetting any shortfall from the domestic softness #Insiders";;@PeteWargent;#Insiders;"1147651916081463296";https://twitter.com/TheKouk/status/1147651916081463296
AmberMining;2019-07-06 10:00;10;24;"Iron ore prices rose to a fresh 5yr high this week up 5% to $126/t, driven by stronger Chinese steel demand and lower supply from the largest producers, Brazil and Australia http:// ow.ly/FGIN30p4vLw";;;;"1147490497855971329";https://twitter.com/AmberMining/status/1147490497855971329
JSPLCorporate;2019-07-06 04:23;117;147;"#DoYouKnow JSPL’s TRB Iron Ore Mines at Tensa in #Odisha is the first and the only mine in India to bag the #TPMExcellenceAward . It bagged this prestigious award for the year 2017 in Category-B from the Japan Institute of Plant Maintenance (JIPM). #makingadifference pic.twitter.com/UIJp6t0yp1";;;#DoYouKnow #Odisha #TPMExcellenceAward #makingadifference;"1147405670947250176";https://twitter.com/JSPLCorporate/status/1147405670947250176
weezmgk;2019-07-05 20:29;7;132;"There is no such thing as an 'unborn baby.' There are words for such things. A baby is a fetus which has been born. If you insist that there is a such thing as an 'unborn baby,' let me present the 'unbuilt car.' Yes, it is an iron ore mine. pic.twitter.com/ZiDmBoQJgY";;;;"1147286421683802112";https://twitter.com/weezmgk/status/1147286421683802112
LesStonehouse;2019-07-05 17:43;12;27;"Looks like we will achieve a surplus now with iron ore prices sky-rocketing.. You ungrateful peeps who are unhappy because you haven't had a pay rise with your insecure job, now minus your penalty rates or you homeless unemployed, stop your whinging #auspol build a bridge";;;#auspol;"1147244578182844416";https://twitter.com/LesStonehouse/status/1147244578182844416
AlgomaCentral;2019-07-05 09:28;22;94;"Watch as Captain Sherwood and the crew on the Algoma Sault seamlessly arrive at the CN dock in Duluth, Minnesota ready to load iron ore . Thanks for capturing Captain and great job everyone! #sailwiththebear #marinecareers #crewlife #seafarer #shipspotting #shipping #drybulk pic.twitter.com/3shugiqyWP";;;#sailwiththebear #marinecareers #crewlife #seafarer #shipspotting #shipping #drybulk;"1147119985849974785";https://twitter.com/AlgomaCentral/status/1147119985849974785
YuanTalks;2019-07-05 04:54;25;32;"#China 's #IronOre prices tumbled on news regulators will investigate recent surge in iron ore prices and target price manipulation. Leading steelmakers reportedly created a working team to probe whether non-market factors are driving prices. https://www. yuantalks.com/china-said-to- probe-iron-ore-price-surge-and-target-price-manipulation-futures-sank/ …";;;#China #IronOre;"1147051026060435456";https://twitter.com/YuanTalks/status/1147051026060435456
sambitlnt;2019-07-05 03:48;11;40;"Apart from the socialism nonsense, Mittal was interested in setting up a Steel plant in Keonjhar. Keonjhar has the highest Iron Ore and Manganese in the country. Local politics and inept state govt ensured it didn't happen. Ab sarkar steel plant banayegi? https:// twitter.com/ANI/status/114 6684270792060929 …";;;;"1147034573735260160";https://twitter.com/sambitlnt/status/1147034573735260160
YuanTalks;2019-07-04 23:22;42;62;"#China ’s #IronOre futures extend losses after steel industry association said regulators are investigating iron ore price surge, will crack down on price manipulation. pic.twitter.com/hlY0qRDoDX";;;#China #IronOre;"1146967665988079616";https://twitter.com/YuanTalks/status/1146967665988079616
AnilAgarwal_Ved;2019-07-04 05:53;112;238;"India has world's biggest reserves of Iron Ore , the prices have reached an all-time high. If all Iron Ore mines were open, it would balance fiscal deficit & significantly increase the revenue for the Govt. These reserves must be explored, it will make India a $5 trillion economy.";;;;"1146703592520323072";https://twitter.com/AnilAgarwal_Ved/status/1146703592520323072
Miners_Strike;2019-07-04 03:40;25;41;"#OnThisDay 1984. Police hold back pickets near Llanwern Steelworks in South Wales as a convoy of 50 lorries move iron ore , coal & coke by road. #MinersStrike pic.twitter.com/qNj7RFUEfQ";;;#OnThisDay #MinersStrike;"1146669989870690304";https://twitter.com/Miners_Strike/status/1146669989870690304
ANI;2019-07-04 03:21;12;94;"Supreme Court today allowed the plea of the Centre to grant it four weeks time to file its reply to the PIL by advocate, Manohar Lal Sharma, to quash the allotments to firms for mining iron ore from over 350 mines across the country without proper and fresh evaluation.";;;;"1146665249803788288";https://twitter.com/ANI/status/1146665249803788288
charlescwcooke;2019-07-02 21:22;58;253;"“But America is third in iron ore exports!” Who gives a shit? Tattoo the First Amendment on my eye.";;;;"1146212646963810306";https://twitter.com/charlescwcooke/status/1146212646963810306
bymarktwain;2019-07-02 16:20;17;34;"Everything has its limit - iron ore cannot be educated into gold. #MarkTwain";;;#MarkTwain;"1146136471633575937";https://twitter.com/bymarktwain/status/1146136471633575937
newssummeduphq;2019-07-02 07:34;0;0;"MMTC pact for iron ore export to Japan, Korea benefits VPT http://www. newssummedup.com/a/i416fk";;;;"1146004269155225600";https://twitter.com/newssummeduphq/status/1146004269155225600
JavierBlas;2019-07-02 06:00;18;26;"CHART OF THE DAY: The price rally in iron ore is spectacular (the result of supply disruptions in Brazil), with prices almost double since December | #commodities #mining #Bra #aus pic.twitter.com/XFhhX3yHoJ";;;#commodities #mining #Bra #aus;"1145980587242610689";https://twitter.com/JavierBlas/status/1145980587242610689
SteelMinIndia;2019-07-01 10:36;40;90;"He further added that the production of 1 ton of steel using scrap saves 1.1 ton of iron ore ; 0.63 ton of coking coal, resulting in energy savings of 16-17% and reduction in Green House Gas emissions by 40%-60%. pic.twitter.com/kZPY9RviV6";;;;"1145687584363827202";https://twitter.com/SteelMinIndia/status/1145687584363827202
business;2019-06-30 12:31;11;29;"Australia's iron ore exports to drop for the first time in 18 years https:// bloom.bg/2IXXdoO";;;;"1145354111694643201";https://twitter.com/business/status/1145354111694643201
matthaggis666;2019-06-29 21:19;35;66;"Iron ore price surge will bring in $billions for the Govt., and everyone will pretend that it's great for the economy, when in fact we have record Govt. debt, sub-par economic growth for years, real unemployment of 10.5%+, record underemployment and casualisation, stagnant wages.";;;;"1145124779394863104";https://twitter.com/matthaggis666/status/1145124779394863104
InvestorSMS;2019-06-29 20:31;0;0;"Labrador Iron Ore Royalty: Jetzt geht’s richtig los! | InvestorSMS http:// ow.ly/PK8350uPT1G";;;;"1145112587325120512";https://twitter.com/InvestorSMS/status/1145112587325120512
Rajataranginii;2019-06-29 11:07;116;309;"Daitya Sudan temple, Lonar, Maharashtra is a Vishnu temple built during 6th-12th century by Chalukyas. The present idol was made by Bhosle rulers of Nagpur after the original went missing. Idol of Vishnu standing atop a demon,made of iron ore ( https://www. tripadvisor.com/LocationPhotoD irectLink-g2282866-i59714170-Lonar_Buldhana_District_Maharashtra.html … ) Google pics pic.twitter.com/hatTOieVXZ";;;;"1144970705374605314";https://twitter.com/Rajataranginii/status/1144970705374605314
phbarratt;2019-06-28 16:03;142;256;"Government closer to first surplus since GFC Bit of luck on iron ore prices, spending next to nothing on infrastructure, robbing most vulnerable with robodebt, and you can claim to be good economic managers. Don’t blame me, I didn’t vote for the bastards http://www. smh.com.au/business/feder al-budget/government-moves-closer-to-first-surplus-since-gfc-20190628-p522a3.html?btis …";;;;"1144682766807605248";https://twitter.com/phbarratt/status/1144682766807605248
zerohedge;2019-06-28 10:11;191;491;"Top assets in H1: #1 Bitcoin +194%, #2 iron ore 67%, #3 Russian equities 33%, #4 WTI oil 31%, #5 tech stocks 23%.";;;#1 #2 #3 #4 #5;"1144594281748979712";https://twitter.com/zerohedge/status/1144594281748979712
SavannahRes;2019-06-27 04:34;13;33;"Thank you @benchmarkmin for World Tour London and Frankfurt - main thematic of looming #Lithium supply crunch with significant upcoming shortages - iron ore prices at historic highs illustrate effects of supply shocks. #SAV - Electric Mobility Metals for Europe pic.twitter.com/Y4Z5YNDcSN";;@benchmarkmin;#Lithium #SAV;"1144146907863953408";https://twitter.com/SavannahRes/status/1144146907863953408
Miners_Strike;2019-06-26 03:40;20;63;"#OnThisDay 1984. Four out of five trains scheduled to deliver iron ore to the Llanwern steelworks in South Wales were cancelled. Train crews refused to cross the miners’ picket line outside the plant. pic.twitter.com/06oChBFogs";;;#OnThisDay;"1143770882965430273";https://twitter.com/Miners_Strike/status/1143770882965430273
TheMarkTwain;2019-06-25 13:03;39;132;"Everything has its limit - iron ore cannot be educated into gold.";;;;"1143550177611079680";https://twitter.com/TheMarkTwain/status/1143550177611079680
VickieRemoe;2019-06-25 05:14;25;72;"#SierraLeone is exporting iron ore again after global price shocks sent all operators into bankruptcy. This week the country’s only functioning ore mine shipped its first export. Produced by my #TeamVRC video stories from Salone to the world! #SaloneTwitter pic.twitter.com/VY1KbA0sqJ";;;#SierraLeone #TeamVRC #SaloneTwitter;"1143432362350583809";https://twitter.com/VickieRemoe/status/1143432362350583809
TheKouk;2019-06-23 18:46;40;82;"Iron ore US$116 a tonne - with AUD at 0.6900: Wow! Just to reiterate: Iron ore much above US$65 a tonne is free cash flooding in Australia - a powerful offset to the domestic economic slump";;;;"1142911708345671680";https://twitter.com/TheKouk/status/1142911708345671680
LionessPoet;2019-06-23 06:06;18;101;"my friend moves #mood is ego eroder patriarchy decoder fellow female soldier boulder life on shoulders forms black power fist with me informed on history that sold us iron ore core forged in fire of lauding Audre Lorde Maya inspired creating gold and a Phenomenal bold us #VSS365 pic.twitter.com/SKBNUHJF87";;;#mood #VSS365;"1142720551875690496";https://twitter.com/LionessPoet/status/1142720551875690496
JPLFR80;2019-06-22 09:42;14;58;"Sometimes I add "porn" to my google searches because "Who named Earth", "how did plants crawl out of the primordial ooze", "why doesn't iron ore rust" will make people think I'm lame after I die.";;;;"1142412571875713025";https://twitter.com/JPLFR80/status/1142412571875713025
1MartinKennedy;2019-06-22 00:54;15;59;"Completely agree. Our politicians talk a lot about how our ‘natural resources’ of coal, gas and iron ore but fail to mention our excellent wind and solar resources. Time to give them equal (if not greater) weight!";;;;"1142279767246245888";https://twitter.com/1MartinKennedy/status/1142279767246245888
patstokes;2019-06-21 23:11;8;56;"Not happy with this latest fake horses push. Internal combustion engines aren’t horses, they’re reconstituted iron ore . We need to protect our horse breeders. https:// twitter.com/senbmckenzie/s tatus/1141963953771180033 …";;;;"1142253802474446848";https://twitter.com/patstokes/status/1142253802474446848
NatGeo;2019-06-21 09:11;156;659;"At more than 430 miles long, the Mauritania Railway has been transporting iron ore across the blistering heat of the Sahara Desert since 1963 https:// on.natgeo.com/2RoSEX2";;;;"1142042254615425025";https://twitter.com/NatGeo/status/1142042254615425025
ParrotOfTheDay;2019-06-21 06:02;92;277;"A galah (Eolophus roseicapilla) wrestles with a stick for fun, a behaviour more commonly seen among little corellas. Great pic near the Mesa A iron ore mine in the Pilbara region of Western Australia by Tracy Heimberger, via Instagram https://www. instagram.com/p/By2izQjAyg5/ ?igshid=tepfwvgvbeil … pic.twitter.com/yAZxUVkzN9";;;;"1141994738381312001";https://twitter.com/ParrotOfTheDay/status/1141994738381312001
KelvinROfficial;2019-06-21 03:56;95;447;"“This is a waste of time, are we sure it’s even a crime, sir?” “It seems, Haskins, that someone has stolen a load of #iron ore.” “Or what?” “Never mind that, why would anyone steel it?” “Maybe it metal their requirements, sir.” “Or perhaps they were easily lead.” #vss365";;;#iron #vss365;"1141963139455553537";https://twitter.com/KelvinROfficial/status/1141963139455553537
darshanvmehta1;2019-06-20 23:12;10;29;"Iron Ore Prices at 5 year highs RIO cut its 2019 W Australia production guidance by 13mt Brucutu resumes full production of 10mt So net supply cut of 3 mt CS says discount of domestic ore to global prices has widened further Domestic steel spreads should strengthen going ahead";;;;"1141891570456600576";https://twitter.com/darshanvmehta1/status/1141891570456600576
Scutty;2019-06-20 04:38;10;40;"Another day, another record close for Dalian iron ore . Sept 2019 contract last traded at ¥831, leaving it up ~90% since late November last year. pic.twitter.com/r0hM7T4G8v";;;;"1141611248666046466";https://twitter.com/Scutty/status/1141611248666046466
Reuters;2019-06-20 02:53;17;23;"China iron ore scales new peak as Rio Tinto cuts Pilbara supply guidance https:// reut.rs/2x6u4B4 pic.twitter.com/OCa8oZdelS";;;;"1141584927252787200";https://twitter.com/Reuters/status/1141584927252787200
albericie;2019-06-19 02:40;12;36;"Iron ore was at half that ($55US) in Dec 2018 & around $88 at Budget ... https:// twitter.com/TheKouk/status /1141115356494196737 …";;;;"1141219236745891840";https://twitter.com/albericie/status/1141219236745891840
Podel_irl;2019-06-18 21:44;14;101;"Who even names their son Rust Cohle lol, it sounds like an iron ore extraction company";;;;"1141144798730104832";https://twitter.com/Podel_irl/status/1141144798730104832
TheKouk;2019-06-18 19:47;45;187;"Iron ore US$112 a tonne. Australia being kicked in the arse with a rainbow. Again.";;;;"1141115356494196737";https://twitter.com/TheKouk/status/1141115356494196737
CCI_CEO;2019-06-18 19:03;12;25;"“Western Australia is...the only state managing to reduce its debt over the forward estimates.” Puts in perspective expenditure control and debt reduction strategy of WA Government. Not just about iron ore royalties and GST distribution. #wapol #auspol https://www. theaustralian.com.au/nation/politic s/states-climb-180bn-debt-mountain/news-story/5996a36c4cee29b62df68fb7b1c839bb …";;;#wapol #auspol;"1141104171237572608";https://twitter.com/CCI_CEO/status/1141104171237572608
chilledasad100;2019-06-18 14:46;13;21;"Gold, copper, iron ore , rare earth minerals - its the same old story of extraction - multinationals promising ethical mining but massive human rights & environmental injustices whilst they profit. Time to make them legally liable for their supply chains https://www. theguardian.com/environment/20 19/jun/18/tech-firms-check-suppliers-mining-revelations-tanzania?CMP=Share_iOSApp_Other …";;;;"1141039382750801920";https://twitter.com/chilledasad100/status/1141039382750801920
tan123;2019-06-17 18:16;99;156;""cnstructing a two-MW wind turbine requires about 260 tons of steel which, in turn, requires about 300 tons of iron ore processed by about 170 tons of coking coal which is transported by fossil fuel" https://www. newsmax.com/larrybell/biof uels-charging-stations-sun/2019/06/17/id/920710/ …";;;;"1140729918470402048";https://twitter.com/tan123/status/1140729918470402048
dlacalle_IA;2019-06-17 06:27;14;66;"Commodities. Oil remains weak despite massive cuts and high compliance, showing excess supply when most analysts said market would balance in June. Copper, aluminium speak volumes of the global slowdown. Natgas collapse mostly weather related. Iron ore remains well supported. pic.twitter.com/BAMeTOEgxo";;;;"1140551405914251265";https://twitter.com/dlacalle_IA/status/1140551405914251265
dev_discourse;2019-06-17 03:39;57;73;"#PMAI seeks higher duty on export of #iron ore with over 58 pc Fe content https://www. devdiscourse.com/article/busine ss/563067-pmai-seeks-higher-duty-on-export-of-iron-ore-with-over-58-pc-fe-content …";;;#PMAI #iron;"1140509254677422081";https://twitter.com/dev_discourse/status/1140509254677422081
Robert__Rennie;2019-06-16 19:41;37;57;"Chinese iron ore port inventory making fresh 2 1/2yr lows and down 20% from the early March high emphasising the ongoing deficit in this market in the face of record steel production and falling steel inventory. pic.twitter.com/U3OwwJkdxp";;;;"1140388935539015680";https://twitter.com/Robert__Rennie/status/1140388935539015680
